row,col,.value,N_header_label_01,N_header_label_02,N_header_label_03,W_header_label_01,W_header_label_02,W_header_label_03,W_header_label_04,W_header_label_05
76,11,3,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Chemistry,Physical chemistry,NA
77,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Chemistry,Polymer chemistry,NA
78,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Chemistry,Theoretical chemistry,NA
79,11,9,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Chemistry,"Chemistry, general",NA
80,11,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Chemistry,"Chemistry, other",NA
81,11,12,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences","Chemistry, other",NA
82,11,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Atmospheric science and meteorology,NA
83,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Atmospheric science and meteorology,"Atmospheric physics, meteorology"
84,11,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Atmospheric science and meteorology,"Atmospheric chemistry, atmospheric sciences-general, atmospheric sciences-other"
85,11,6,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Geological sciences,NA
86,11,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Geological sciences,"Geochemistry, mineralogy"
87,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Geological sciences,Geology
88,11,4,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Geological sciences,"Geomorphology, geological sciences-general, geological sciences-other"
89,11,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Geological sciences,Geophysics and seismology
90,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Geological sciences,"Paleontology, stratigraphy"
91,11,4,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Ocean and marine sciences ,NA
92,11,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Ocean and marine sciences ,Marine biology and biological oceanography
93,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Ocean and marine sciences ,"Oceanography, chemical and physical"
94,11,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,"Geosciences, atmospheric sciences, and ocean sciences",Ocean and marine sciences ,"Ocean/marine sciences, aggregated"
95,11,15,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Ocean and marine sciences ,NA
96,11,3,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Astronomy and astrophysics ,NA
97,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Astronomy and astrophysics ,Astronomy
98,11,3,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Astronomy and astrophysics ,Astrophysics
99,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Astronomy and astrophysics ,"Astronomy and astrophysics, other"
100,11,12,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,NA
101,11,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,"Acoustics, optics/photonics"
102,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,Applied physics
103,11,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,"Atomic physics, polymer physics"
104,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,Biophysics (physics)
105,11,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,"Condensed matter, low-temperature physics"
106,11,3,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,Elementary particle physics
107,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,Nuclear physics
108,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,"Plasma, high-temperature physics"
109,11,3,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,"Physics, general"
110,11,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Physical sciences and earth sciences,Physics and astronomy ,Physics ,"Physics, other"
111,11,40,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Physics and astronomy ,Physics ,NA
112,11,17,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Computer and information sciences,Physics ,NA
113,11,12,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Computer and information sciences,Computer science,NA
114,11,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Computer and information sciences,"Information science, systems",NA
115,11,1,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Computer and information sciences,"Computer and information sciences, general",NA
116,11,2,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Computer and information sciences,"Computer and information sciences, other",NA
117,11,23,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Mathematics and statistics ,"Computer and information sciences, other",NA
118,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Mathematics and statistics ,Algebra,NA
119,11,0,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Mathematics and statistics ,Analysis and functional analysis,NA
120,11,5,U.S. citizens and permanent residents,Not Hispanic or Latino,Other race or race not reported,All fields,Mathematics and computer sciences,Mathematics and statistics ,"Applied mathematics, computing theory",NA
